221.179.161.41 - - [18/Sep/2013:19:08:30] "GET /wp-content/themes/silesia/images/ico-twitter.png HTTP/1.1" [200] 138501 "-" "DNSPod-Monitor/1.0"
58.23.89.187 - - [18/Sep/2013:00:38:43] "GET /wp-content/themes/silesia/images/ico-twitter.png HTTP/1.1" [200] 20 "-" "DNSPod-Monitor/1.0"
218.106.182.251 - - [18/Sep/2013:17:09:47] "GET /comments/feed/ HTTP/1.1" [200] 786 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MDDR; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322; Tablet PC 2.0); 360Spider"
122.95.27.176 - - [18/Sep/2013:15:02:47] "GET /js/baidu.js HTTP/1.1" [200] 571 "http://blog.fens.me/" "Mozilla/5.0 (X11; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0"
118.166.91.239 - - [18/Sep/2013:00:46:01] "GET /wp-admin/images/menu.png?ver=20121105 HTTP/1.1" [200] 0 "http://blog.fens.me/vps-ip-dns/" "Mozilla/5.0 (Linux; U; Android 4.0.4; zh-CN; ZTE V955 Build/IMM76I) AppleWebKit/534.31 (KHTML, like Gecko) UCBrowser/9.2.4.329 U3/0.8.0 Mobile Safari/534.31"
221.122.104.115 - - [18/Sep/2013:11:06:43] "GET /nodejs-karma-jasmine/feed/ HTTP/1.1" [200] 9362 "http://blog.fens.me/category/hadoop-action/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36"
220.181.51.212 - - [18/Sep/2013:17:43:44] "GET /wp-content/themes/silesia/images/crubms-div.png HTTP/1.1" [200] 20 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
202.105.138.138 - - [18/Sep/2013:13:04:32] "POST /wp-cron.php?doing_wp_cron=1379532558.9964830875396728515625 HTTP/1.0" [200] 20 "-" "DNSPod-Monitor/1.0"
123.126.50.83 - - [18/Sep/2013:22:32:26] "-" [200] 20 "-" "DNSPod-Monitor/1.0"
124.205.129.37 - - [18/Sep/2013:14:38:10] "POST /wp-admin/admin-ajax.php HTTP/1.1" [400] 7554 "-" "Mozilla/5.0 (Linux; U; Android 4.1.1; zh-cn; M040 Build/JRO03H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
204.89.152.91 - - [18/Sep/2013:10:15:43] "GET /r-rstudio-server/?cf_action=sync_comments&post_id=1506 HTTP/1.1" [200] 157380 "-" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0"
101.226.68.137 - - [18/Sep/2013:19:13:28] "GET /wp-content/uploads/2013/08/zk-run1.png HTTP/1.1" [200] 333 "http://blog.fens.me/hadoop-hive-intro/" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
101.226.68.137 - - [18/Sep/2013:12:52:11] "GET / HTTP/1.1" [200] 98850 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0"
14.192.215.164 - - [18/Sep/2013:13:33:06] "GET /wp-content/themes/silesia/style.css HTTP/1.1" [200] 108123 "http://blog.fens.me/wp-content/themes/silesia/style.css" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; SV1; .NET4.0C; .NET4.0E; SE 2.X MetaSr 1.0)"
220.181.89.174 - - [18/Sep/2013:20:13:42] "GET /wp-content/themes/silesia/functions/css/shortcodes.css HTTP/1.1" [200] 0 "http://blog.fens.me/nodejs-stylus-css/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
61.135.216.104 - - [18/Sep/2013:14:37:38] "-" [200] 20 "http://blog.fens.me/data-scientist-problems/" "DNSPod-Monitor/1.0"
202.105.136.60 - - [18/Sep/2013:02:17:10] "GET /wp-content/themes/silesia/images/slide-bg.png HTTP/1.1" [200] 150 "http://blog.fens.me/rhadoop-java-basic/" "Mozilla/4.0"
123.126.50.83 - - [18/Sep/2013:01:47:55] "GET /series-nodejs/ HTTP/1.1" [200] 20 "http://www.angularjs.cn/A08q" "DNSPod-Monitor/1.0"
182.118.21.231 - - [18/Sep/2013:14:40:32] "GET /wp-content/themes/silesia/images/ico-meta.gif HTTP/1.1" [200] 23894 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A523 Safari/8536.25"
101.226.68.137 - - [18/Sep/2013:16:30:20] "GET /js/baidu.js HTTP/1.1" [200] 20 "http://blog.fens.me/category/r-lang/page/2/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9.2.15) Gecko/20110303 Firefox/3.6.15"
50.116.27.194 - - [18/Sep/2013:00:21:35] "HEAD / HTTP/1.1" [200] 715 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0)"
111.194.118.58 - - [18/Sep/2013:18:15:54] "-" [400] 138373 "http://www.baidu.com/s?wd=node.js%20r" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727; MAXTHON 2.0)"
220.181.11.232 - - [18/Sep/2013:20:53:37] "GET /data-scientist-problems/ HTTP/1.1" [400] 7200 "http://blog.fens.me/mysql-ibdata1/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36"
222.70.152.149 - - [18/Sep/2013:20:56:24] "GET /js/google.js HTTP/1.1" [200] 173 "http://blog.fens.me/hadoop-mahout-roadmap/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
163.177.71.12 - - [18/Sep/2013:03:26:53] "GET /js/common.js HTTP/1.1" [200] 20 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
36.232.95.253 - - [18/Sep/2013:00:44:05] "GET /wp-content/themes/silesia/images/slide-bg.png HTTP/1.1" [200] 934 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:23.0) Gecko/20100101 Firefox/23.0"
195.110.138.105 - - [18/Sep/2013:11:27:31] "GET /wp-content/themes/silesia/functions/js/shortcode.js HTTP/1.1" [200] 62 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Maxthon/4.1.2.4000 Chrome/26.0.1410.43 Safari/537.1"
183.195.232.138 - - [18/Sep/2013:05:25:38] "HEAD / HTTP/1.1" [200] 0 "http://blog.fens.me/nodejs-nginx-log4js/" "-"
66.249.66.80 - - [18/Sep/2013:06:45:51] "HEAD / HTTP/1.1" [200] 0 "-" "Mozilla/4.0"
123.151.148.203 - - [18/Sep/2013:15:29:32] "GET /wp-content/uploads/2013/08/AngularJS-route3.png HTTP/1.1" [200] 7554 "-" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0"
101.226.68.137 - - [18/Sep/2013:01:29:04] "GET /wp-content/uploads/2013/07/rstudio-web2.png HTTP/1.1" [400] 249 "http://www.baidu.com/s?wd=in%20to.dfs(1%3A10)%20%3A%20converting%20to.dfs%20argument%20to%20keyval%20with%20a%20null%20key" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9.2.15) Gecko/20110303 Firefox/3.6.15"
87.110.220.55 - - [18/Sep/2013:05:58:04] "-" [200] 33874 "http://blog.fens.me/tag/linux/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9.2.15) Gecko/20110303 Firefox/3.6.15"
14.17.22.31 - - [18/Sep/2013:00:41:59] "GET /wp-content/themes/silesia/js/load.js HTTP/1.1" [200] 33874 "-" "-"
114.222.165.222 - - [18/Sep/2013:21:06:57] "GET /wp-content/themes/silesia/style.css HTTP/1.1" [200] 1255 "http://blog.fens.me/vps-ip-dns/" "Mozilla/4.0"
124.207.123.37 - - [18/Sep/2013:01:36:07] "GET /wp-content/themes/silesia/images/ico-meta.gif HTTP/1.1" [200] 17325 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)"
123.121.102.216 - - [18/Sep/2013:04:10:04] "HEAD / HTTP/1.1" [200] 786 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
116.231.73.98 - - [18/Sep/2013:00:20:24] "GET /wp-content/themes/silesia/functions/js/shortcode.js HTTP/1.1" [200] 19939 "http://blog.fens.me/tag/hive/" "DNSPod-Monitor/1.0"
114.62.27.72 - - [18/Sep/2013:12:46:30] "GET /wp-content/uploads/2013/05/favicon.ico HTTP/1.1" [200] 20 "http://www.angularjs.cn/A08q" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:21.0) Gecko/20100101 Firefox/21.0"
163.177.71.12 - - [18/Sep/2013:14:22:06] "HEAD / HTTP/1.1" [200] 2009 "http://blog.fens.me/nodejs-underscore/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1626.0 Safari/537.36"
219.133.15.170 - - [18/Sep/2013:00:46:04] "GET /wp-content/uploads/2013/08/rserve-java.png HTTP/1.1" [200] 6616 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; FunWebProducts; MRA 4.6 (build 01425); .NET CLR 1.1.4322; .NET CLR 2.0.50727)"
182.148.111.151 - - [18/Sep/2013:00:29:01] "GET /js/google.js HTTP/1.1" [200] 20 "-" "-"
163.177.71.12 - - [18/Sep/2013:03:14:50] "GET /wp-content/themes/silesia/images/ico-twitter.png HTTP/1.1" [200] 1255 "-" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
219.87.82.195 - - [18/Sep/2013:18:21:52] "GET /wp-includes/js/jquery/jquery.js?ver=1.10.2 HTTP/1.1" [200] 1438 "http://blog.fens.me/wp-admin/post.php?post=2445&action=edit&message=10" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.142 Safari/535.19"
202.53.199.23 - - [18/Sep/2013:21:52:13] "GET /js/google.js HTTP/1.1" [200] 7554 "http://blog.fens.me/r-json-rjson/" "Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0"
221.122.104.115 - - [18/Sep/2013:16:50:38] "GET /wp-content/themes/silesia/images/ico-meta.gif HTTP/1.1" [200] 0 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727)"
221.226.44.153 - - [18/Sep/2013:07:50:19] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1" [200] 0 "http://www.leonarding.com/9842/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0"
180.153.206.33 - - [18/Sep/2013:13:06:32] "HEAD / HTTP/1.1" [200] 0 "-" "DNSPod-Monitor/1.0"
61.165.237.35 - - [18/Sep/2013:23:44:34] "GET /wp-content/uploads/2013/09/nodejs-async.png HTTP/1.1" [200] 715 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.8.0.11)  Firefox/1.5.0.11; 360Spider"
101.226.68.137 - - [18/Sep/2013:23:37:38] "HEAD / HTTP/1.1" [200] 95 "-" "DNSPod-Monitor/1.0"
111.192.165.229 - - [18/Sep/2013:20:12:35] "GET /wp-content/themes/silesia/images/bullets/5.gif HTTP/1.1" [400] 20 "http://blog.fens.me/java-websocket-intro/" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
58.56.155.203 - - [18/Sep/2013:07:35:42] "-" [200] 0 "http://blog.fens.me/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0"
182.148.111.151 - - [18/Sep/2013:15:19:29] "GET /register.php HTTP/1.1" [200] 333 "http://blog.fens.me/category/hadoop-action/" "Mozilla/4.0"
111.192.165.229 - - [18/Sep/2013:09:45:26] "GET /wp-content/themes/silesia/images/natty-logo.png HTTP/1.1" [304] 48 "http://blog.fens.me/nodejs-stylus-css/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36"
71.96.108.116 - - [18/Sep/2013:01:41:19] "GET /wp-content/uploads/2013/09/ngTable1.png HTTP/1.1" [304] 0 "http://blog.fens.me/rhadoop-java-basic/" "Mozilla/5.0 (Linux; U; Android 4.0.4; zh-CN; MI-ONE Plus Build/IMM76D) AppleWebKit/534.31 (KHTML, like Gecko) UCBrowser/8.8.3.278 U3/0.8.0 Mobile Safari/534.31"
163.177.71.12 - - [18/Sep/2013:09:55:54] "GET / HTTP/1.1" [200] 62 "http://blog.fens.me/r-rserve-nodejs/" "Mozilla/5.0 (Linux; Android 4.2.2; GT-I9305 Build/JDQ39E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.72 Mobile Safari/537.36"
163.177.71.12 - - [18/Sep/2013:16:05:40] "POST /wp-admin/admin-ajax.php HTTP/1.1" [400] 20 "http://blog.fens.me/series-nodejs/" "DNSPod-Monitor/1.0"
101.226.68.137 - - [18/Sep/2013:16:54:36] "GET /css/jquery-ui-1.8.20.custom.css HTTP/1.1" [200] 48 "http://blog.fens.me/vpn-pptp-client-ubuntu/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1174.0 Safari/537.1"
119.183.71.13 - - [18/Sep/2013:05:58:59] "GET /wp-content/themes/silesia/functions/js/shortcode.js HTTP/1.1" [200] 54718 "http://blog.fens.me/nodejs-nginx-log4js/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0; MALC)"
111.161.17.104 - - [18/Sep/2013:06:26:55] "GET /wp-content/uploads/2013/05/favicon.ico HTTP/1.1" [304] 33874 "-" "DNSPod-Monitor/1.0"
121.223.185.189 - - [18/Sep/2013:05:28:05] "GET /wp-admin/images/arrows.png HTTP/1.1" [200] 95 "-" "DNSPod-Monitor/1.0"
14.145.239.206 - - [18/Sep/2013:17:57:41] "GET /wp-content/themes/silesia/images/ico-twitter.png HTTP/1.1" [200] 1103 "http://cnodejs.org/topic/52148d370a746c580b7120c8" "DNSPod-Monitor/1.0"
114.252.89.91 - - [18/Sep/2013:20:29:10] "GET /wp-includes/js/comment-reply.min.js?ver=3.6 HTTP/1.1" [200] 786 "http://blog.fens.me/series-angular/" "DNSPod-Monitor/1.0"
119.132.75.90 - - [18/Sep/2013:02:28:47] "GET /wp-includes/images/smilies/icon_smile.gif HTTP/1.1" [200] 20 "https://www.google.com.tw/" "Mozilla/5.0 (Linux; U; Android 4.0.4; zh-cn; Lenovo S720 Build/IMM76D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30; 360browser(securitypay,securityinstalled); 360(android,uppayplugin); 360 Aphone Browser (4.8.7)"
101.226.68.137 - - [18/Sep/2013:12:55:07] "GET /nodejs-crawler-douban/ HTTP/1.1" [200] 0 "http://blog.fens.me/r-rjava-java/" "-"
125.33.65.76 - - [18/Sep/2013:10:43:02] "GET /wp-content/themes/silesia/style.css HTTP/1.1" [200] 0 "http://blog.fens.me/page/3/" "AolReader/0.1.18 +http://reader.aol.com/"
140.112.28.101 - - [18/Sep/2013:12:46:58] "GET /wp-content/themes/silesia/js/load.js HTTP/1.1" [200] 20 "http://blog.fens.me/category/r-lang/page/2/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36"
91.189.17.95 - - [18/Sep/2013:17:34:01] "GET /wp-content/uploads/2013/08/ws3.png HTTP/1.1" [200] 1438 "-" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36"
61.135.190.103 - - [18/Sep/2013:09:44:56] "GET /wp-content/themes/silesia/functions/css/shortcodes.css HTTP/1.1" [200] 34090 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
112.10.84.236 - - [18/Sep/2013:07:54:20] "GET /wp-content/themes/silesia/js/load.js HTTP/1.0" [200] 20 "http://blog.fens.me/r-json-rjson/" "Mozilla/4.0"
60.10.8.5 - - [18/Sep/2013:15:06:45] "GET /tag/%E9%BB%91%E5%AE%A2/ HTTP/1.0" [200] 20 "http://blog.fens.me/nodejs-mongoose-json/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
61.135.216.104 - - [18/Sep/2013:04:09:22] "HEAD / HTTP/1.1" [304] 1255 "-" "DNSPod-Monitor/1.0"
194.237.142.21 - - [18/Sep/2013:16:49:56] "HEAD / HTTP/1.1" [400] 47090 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:21.0) Gecko/20100101 Firefox/21.0"
183.195.232.138 - - [18/Sep/2013:16:15:15] "HEAD / HTTP/1.1" [200] 0 "-" "Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; GT-I9300 Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 V1_AND_SQ_4.2.1_3_YYB_D"
114.252.89.91 - - [18/Sep/2013:23:32:05] "GET /wp-content/themes/silesia/images/natty-logo.png HTTP/1.1" [200] 33867 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1573.2 Safari/537.36"
222.70.152.149 - - [18/Sep/2013:11:48:11] "HEAD / HTTP/1.1" [200] 13441 "http://blog.fens.me/rhadoop-r-basic/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0"
219.142.118.249 - - [18/Sep/2013:13:52:48] "GET /wp-content/uploads/2013/05/favicon.ico HTTP/1.0" [200] 20 "http://blog.fens.me/tag/nodejs/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; MALC)"
124.134.129.242 - - [18/Sep/2013:15:20:04] "GET /wp-content/themes/silesia/functions/css/shortcodes.css HTTP/1.1" [200] 48148 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11"
183.195.232.138 - - [18/Sep/2013:02:10:13] "GET /wp-content/uploads/2013/08/zookeeper-queue-dataprocess.png HTTP/1.1" [200] 7554 "http://blog.fens.me/wp-admin/post.php?post=2445&action=edit&message=10" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
14.18.248.186 - - [18/Sep/2013:02:34:11] "GET /comments/feed/ HTTP/1.1" [304] 58 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; 360space)"
222.70.152.149 - - [18/Sep/2013:07:34:08] "GET /wp-content/themes/silesia/images/sprites/post-type.png HTTP/1.1" [200] 571 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
98.26.89.118 - - [18/Sep/2013:18:48:31] "GET /category/r-lang/ HTTP/1.1" [200] 249 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
122.117.53.176 - - [18/Sep/2013:06:56:20] "GET /tag/%E5%88%86%E5%8C%BA/ HTTP/1.0" [304] 119789 "http://blog.fens.me/hadoop-hive-intro/" "-"
58.61.218.30 - - [18/Sep/2013:11:16:08] "HEAD / HTTP/1.1" [200] 20 "http://blog.fens.me/angularjs-yeoman-project/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
183.195.232.138 - - [18/Sep/2013:00:09:33] "GET /wp-content/themes/silesia/images/crubms-div.png HTTP/1.1" [400] 715 "http://blog.fens.me/series-rhadoop/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0)"
111.192.165.229 - - [18/Sep/2013:00:30:50] "GET /wp-content/themes/silesia/js/jquery.cycle.all.min.js HTTP/1.1" [200] 32851 "http://blog.fens.me/java-websocket-intro/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
116.113.47.38 - - [18/Sep/2013:10:58:17] "HEAD / HTTP/1.1" [200] 48 "http://blog.fens.me/" "Mozilla/4.0"
114.252.89.91 - - [18/Sep/2013:22:37:28] "-" [200] 0 "http://blog.fens.me/tag/linux/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.92 Safari/537.1 LBBROWSER"
220.181.51.202 - - [18/Sep/2013:07:17:30] "GET /tag/sayhello/ HTTP/1.1" [200] 7784 "http://www.dataguru.cn/article-3466-1.html" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0)"
118.163.55.114 - - [18/Sep/2013:12:15:15] "GET /wp-content/uploads/2013/09/ngTable2.png HTTP/1.1" [200] 0 "-" "DNSPod-Monitor/1.0"
220.181.126.4 - - [18/Sep/2013:05:16:00] "GET /r-json-rjson/ HTTP/1.1" [200] 95 "http://blog.fens.me/r-density/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
101.226.68.137 - - [18/Sep/2013:12:26:28] "HEAD / HTTP/1.1" [200] 2899 "http://blog.fens.me/category/hadoop-action/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36"
112.95.185.111 - - [18/Sep/2013:20:05:16] "GET /wp-content/themes/silesia/images/slide-bg.png HTTP/1.1" [200] 19939 "-" "Mozilla/5.0 (iPad; CPU OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) CriOS/29.0.1547.11 Mobile/10B146 Safari/8536.25"
66.249.66.84 - - [18/Sep/2013:03:27:46] "GET /wp-content/themes/silesia/js/jquery.cycle.all.min.js HTTP/1.1" [400] 1843 "http://blog.fens.me/data-scientist-problems/" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
218.240.38.162 - - [18/Sep/2013:04:12:48] "-" [200] 48 "http://blog.fens.me/wp-admin/post.php?post=2445&action=edit&message=10" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36"
37.59.236.68 - - [18/Sep/2013:20:23:33] "GET /r-mahout-usercf/ HTTP/1.1" [200] 0 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36"
222.92.8.142 - - [18/Sep/2013:00:46:18] "-" [200] 0 "http://blog.fens.me/nodejs-underscore/" "-"
59.60.115.180 - - [18/Sep/2013:00:01:43] "GET /category/datagurucn/ HTTP/1.1" [200] 7554 "http://blog.fens.me/r-json-rjson/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
218.18.232.228 - - [18/Sep/2013:20:00:13] "GET /js/baidu.js HTTP/1.1" [200] 20 "http://blog.fens.me/category/hadoop-action/" "DNSPod-Monitor/1.0"
117.136.38.171 - - [18/Sep/2013:04:38:39] "HEAD / HTTP/1.1" [200] 54042 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; SE 2.X MetaSr 1.0)"
60.247.77.253 - - [18/Sep/2013:20:07:57] "HEAD / HTTP/1.1" [200] 1150 "-" "-"
163.177.71.12 - - [18/Sep/2013:16:40:18] "GET /wp-content/themes/silesia/style.css HTTP/1.1" [200] 20 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
175.139.194.117 - - [18/Sep/2013:04:26:35] "GET /robots.txt HTTP/1.1" [200] 20 "http://www.fens.me/js/baidu.js" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36"
111.194.118.58 - - [18/Sep/2013:02:18:42] "GET /26247018/ HTTP/1.1" [200] 20 "http://blog.fens.me/category/hadoop-action/" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
119.15.230.63 - - [18/Sep/2013:03:46:15] "GET /wp-includes/js/comment-reply.min.js?ver=3.6 HTTP/1.1" [200] 72148 "http://www.fens.me/robots.txt" "DNSPod-Monitor/1.0"
180.153.205.254 - - [18/Sep/2013:15:51:11] "GET /favicon.ico HTTP/1.1" [400] 0 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:17.0) Gecko/20130807 Firefox/17.0"
61.234.74.235 - - [18/Sep/2013:03:58:43] "HEAD / HTTP/1.1" [200] 6761 "-" "Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0"
144.76.42.76 - - [18/Sep/2013:21:48:44] "GET /js/baidu.js HTTP/1.1" [200] 20 "http://blog.fens.me/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)"
163.177.71.12 - - [18/Sep/2013:04:27:59] "GET /series-it-finance/ HTTP/1.1" [200] 1438 "http://cos.name/2013/08/r-rjava-java/" "DNSPod-Monitor/1.0"
222.131.4.192 - - [18/Sep/2013:11:42:35] "GET /wp-content/themes/silesia/images/crubms-div.png HTTP/1.1" [200] 89198 "http://blog.fens.me/r-json-rjson/" "DNSPod-Monitor/1.0"
119.57.35.242 - - [18/Sep/2013:01:27:27] "GET /wp-content/themes/silesia/images/ico-meta.gif HTTP/1.1" [200] 20 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36"
222.70.152.149 - - [18/Sep/2013:18:33:28] "-" [200] 333 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9.2.15) Gecko/20110303 Firefox/3.6.15"
